VTX, IDX, position.x, position.y, position.z, normal.x, normal.y, normal.z, tangent.x, tangent.y, tangent.z, tangent.w, tex_coords0.x, tex_coords0.y, tex_coords1.x, tex_coords1.y, colour0.x, colour0.y, colour0.z, colour0.w, joints.x, joints.y, joints.z, joints.w, weights.x, weights.y, weights.z, weights.w, model_matrix_0.x, model_matrix_0.y, model_matrix_0.z, model_matrix_0.w, model_matrix_1.x, model_matrix_1.y, model_matrix_1.z, model_matrix_1.w, model_matrix_2.x, model_matrix_2.y, model_matrix_2.z, model_matrix_2.w, model_matrix_3.x, model_matrix_3.y, model_matrix_3.z, model_matrix_3.w, normal_matrix_0.x, normal_matrix_0.y, normal_matrix_0.z, normal_matrix_1.x, normal_matrix_1.y, normal_matrix_1.z, normal_matrix_2.x, normal_matrix_2.y, normal_matrix_2.z
1623, 1091, 0.00142, -0.01018, 0.02235, 0.55645, -0.00833, 0.83084, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 4, 5, 3, 7, 0.51414, 0.2331, 0.19728, 0.05547, -499.99997, 0.00, 0.00, 0.00, 0.00, -0.00008, -499.99997, 0.00, 0.00, -499.99997, 0.00008, 0.00, -20.51304, 20.17751, -10.54817, 1.00, -1.00, 0.00, 0.00, 0.00, -1.19209E-07, -1.00, 0.00, -1.00, 1.78814E-07
1624, 1092, 0.00274, -0.01026, 0.02162, 0.55645, -0.00833, 0.83084, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 4, 5, 3, 7, 0.5652, 0.22814, 0.16207, 0.04459, -499.99997, 0.00, 0.00, 0.00, 0.00, -0.00008, -499.99997, 0.00, 0.00, -499.99997, 0.00008, 0.00, -20.51304, 20.17751, -10.54817, 1.00, -1.00, 0.00, 0.00, 0.00, -1.19209E-07, -1.00, 0.00, -1.00, 1.78814E-07
1625, 1093, 0.0023, -0.00851, 0.02178, 0.55645, -0.00833, 0.83084, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 4, 3, 5, 0, 0.52815, 0.37199, 0.09986, 0.00, -499.99997, 0.00, 0.00, 0.00, 0.00, -0.00008, -499.99997, 0.00, 0.00, -499.99997, 0.00008, 0.00, -20.51304, 20.17751, -10.54817, 1.00, -1.00, 0.00, 0.00, 0.00, -1.19209E-07, -1.00, 0.00, -1.00, 1.78814E-07
1626, 1094, 0.0014, -0.00842, 0.02254, 0.55645, -0.00833, 0.83084, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 3, 4, 5, 0, 0.53773, 0.36045, 0.10182, 0.00, -499.99997, 0.00, 0.00, 0.00, 0.00, -0.00008, -499.99997, 0.00, 0.00, -499.99997, 0.00008, 0.00, -20.51304, 20.17751, -10.54817, 1.00, -1.00, 0.00, 0.00, 0.00, -1.19209E-07, -1.00, 0.00, -1.00, 1.78814E-07
1627, 1091, 0.00142, -0.01018, 0.02235, 0.55645, -0.00833, 0.83084, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 4, 5, 3, 7, 0.51414, 0.2331, 0.19728, 0.05547, -499.99997, 0.00, 0.00, 0.00, 0.00, -0.00008, -499.99997, 0.00, 0.00, -499.99997, 0.00008, 0.00, -20.51304, 20.17751, -10.54817, 1.00, -1.00, 0.00, 0.00, 0.00, -1.19209E-07, -1.00, 0.00, -1.00, 1.78814E-07
1628, 1093, 0.0023, -0.00851, 0.02178, 0.55645, -0.00833, 0.83084, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 4, 3, 5, 0, 0.52815, 0.37199, 0.09986, 0.00, -499.99997, 0.00, 0.00, 0.00, 0.00, -0.00008, -499.99997, 0.00, 0.00, -499.99997, 0.00008, 0.00, -20.51304, 20.17751, -10.54817, 1.00, -1.00, 0.00, 0.00, 0.00, -1.19209E-07, -1.00, 0.00, -1.00, 1.78814E-07
1629, 1095, 0.00345, -0.00875, 0.02029, 0.80756, 0.12615, 0.57613, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 4, 3, 5, 18, 0.58682, 0.28723, 0.09356, 0.03239, -499.99997, 0.00, 0.00, 0.00, 0.00, -0.00008, -499.99997, 0.00, 0.00, -499.99997, 0.00008, 0.00, -20.51304, 20.17751, -10.54817, 1.00, -1.00, 0.00, 0.00, 0.00, -1.19209E-07, -1.00, 0.00, -1.00, 1.78814E-07
1630, 1096, 0.00274, -0.01026, 0.02162, 0.80756, 0.12615, 0.57613, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 4, 5, 3, 7, 0.5652, 0.22814, 0.16207, 0.04459, -499.99997, 0.00, 0.00, 0.00, 0.00, -0.00008, -499.99997, 0.00, 0.00, -499.99997, 0.00008, 0.00, -20.51304, 20.17751, -10.54817, 1.00, -1.00, 0.00, 0.00, 0.00, -1.19209E-07, -1.00, 0.00, -1.00, 1.78814E-07
1631, 1097, 0.00375, -0.01046, 0.02018, 0.80756, 0.12615, 0.57613, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 4, 5, 3, 18, 0.60725, 0.22676, 0.12531, 0.04068, -499.99997, 0.00, 0.00, 0.00, 0.00, -0.00008, -499.99997, 0.00, 0.00, -499.99997, 0.00008, 0.00, -20.51304, 20.17751, -10.54817, 1.00, -1.00, 0.00, 0.00, 0.00, -1.19209E-07, -1.00, 0.00, -1.00, 1.78814E-07
1632, 1096, 0.00274, -0.01026, 0.02162, 0.80756, 0.12615, 0.57613, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 4, 5, 3, 7, 0.5652, 0.22814, 0.16207, 0.04459, -499.99997, 0.00, 0.00, 0.00, 0.00, -0.00008, -499.99997, 0.00, 0.00, -499.99997, 0.00008, 0.00, -20.51304, 20.17751, -10.54817, 1.00, -1.00, 0.00, 0.00, 0.00, -1.19209E-07, -1.00, 0.00, -1.00, 1.78814E-07
1633, 1095, 0.00345, -0.00875, 0.02029, 0.80756, 0.12615, 0.57613, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 4, 3, 5, 18, 0.58682, 0.28723, 0.09356, 0.03239, -499.99997, 0.00, 0.00, 0.00, 0.00, -0.00008, -499.99997, 0.00, 0.00, -499.99997, 0.00008, 0.00, -20.51304, 20.17751, -10.54817, 1.00, -1.00, 0.00, 0.00, 0.00, -1.19209E-07, -1.00, 0.00, -1.00, 1.78814E-07
1634, 1098, 0.0023, -0.00851, 0.02178, 0.80756, 0.12615, 0.57613, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 4, 3, 5, 0, 0.52815, 0.37199, 0.09986, 0.00, -499.99997, 0.00, 0.00, 0.00, 0.00, -0.00008, -499.99997, 0.00, 0.00, -499.99997, 0.00008, 0.00, -20.51304, 20.17751, -10.54817, 1.00, -1.00, 0.00, 0.00, 0.00, -1.19209E-07, -1.00, 0.00, -1.00, 1.78814E-07
1635, 1099, 0.00, -0.01011, 0.02289, 0.30909, -0.058, 0.94926, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 4, 5, 3, 7, 0.48176, 0.23334, 0.22765, 0.05725, -499.99997, 0.00, 0.00, 0.00, 0.00, -0.00008, -499.99997, 0.00, 0.00, -499.99997, 0.00008, 0.00, -20.51304, 20.17751, -10.54817, 1.00, -1.00, 0.00, 0.00, 0.00, -1.19209E-07, -1.00, 0.00, -1.00, 1.78814E-07
1636, 1100, 0.0014, -0.00842, 0.02254, 0.30909, -0.058, 0.94926, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 3, 4, 5, 0, 0.53773, 0.36045, 0.10182, 0.00, -499.99997, 0.00, 0.00, 0.00, 0.00, -0.00008, -499.99997, 0.00, 0.00, -499.99997, 0.00008, 0.00, -20.51304, 20.17751, -10.54817, 1.00, -1.00, 0.00, 0.00, 0.00, -1.19209E-07, -1.00, 0.00, -1.00, 1.78814E-07
1637, 1101, 0.00, -0.00838, 0.02293, 0.30909, -0.058, 0.94926, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 3, 4, 5, 0, 0.58519, 0.31075, 0.10406, 0.00, -499.99997, 0.00, 0.00, 0.00, 0.00, -0.00008, -499.99997, 0.00, 0.00, -499.99997, 0.00008, 0.00, -20.51304, 20.17751, -10.54817, 1.00, -1.00, 0.00, 0.00, 0.00, -1.19209E-07, -1.00, 0.00, -1.00, 1.78814E-07
1638, 1100, 0.0014, -0.00842, 0.02254, 0.30909, -0.058, 0.94926, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 3, 4, 5, 0, 0.53773, 0.36045, 0.10182, 0.00, -499.99997, 0.00, 0.00, 0.00, 0.00, -0.00008, -499.99997, 0.00, 0.00, -499.99997, 0.00008, 0.00, -20.51304, 20.17751, -10.54817, 1.00, -1.00, 0.00, 0.00, 0.00, -1.19209E-07, -1.00, 0.00, -1.00, 1.78814E-07
1639, 1099, 0.00, -0.01011, 0.02289, 0.30909, -0.058, 0.94926, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 4, 5, 3, 7, 0.48176, 0.23334, 0.22765, 0.05725, -499.99997, 0.00, 0.00, 0.00, 0.00, -0.00008, -499.99997, 0.00, 0.00, -499.99997, 0.00008, 0.00, -20.51304, 20.17751, -10.54817, 1.00, -1.00, 0.00, 0.00, 0.00, -1.19209E-07, -1.00, 0.00, -1.00, 1.78814E-07
1640, 1102, 0.00142, -0.01018, 0.02235, 0.30909, -0.058, 0.94926, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 4, 5, 3, 7, 0.51414, 0.2331, 0.19728, 0.05547, -499.99997, 0.00, 0.00, 0.00, 0.00, -0.00008, -499.99997, 0.00, 0.00, -499.99997, 0.00008, 0.00, -20.51304, 20.17751, -10.54817, 1.00, -1.00, 0.00, 0.00, 0.00, -1.19209E-07, -1.00, 0.00, -1.00, 1.78814E-07
1641, 1103, 0.00457, -0.01056, 0.01386, 0.99959, 0.02681, -0.01018, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 18, 17, 0, 0, 0.80265, 0.19735, 0.00, 0.00, -499.99997, 0.00, 0.00, 0.00, 0.00, -0.00008, -499.99997, 0.00, 0.00, -499.99997, 0.00008, 0.00, -20.51304, 20.17751, -10.54817, 1.00, -1.00, 0.00, 0.00, 0.00, -1.19209E-07, -1.00, 0.00, -1.00, 1.78814E-07
1642, 1104, 0.00455, -0.0092, 0.01526, 0.99959, 0.02681, -0.01018, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 18, 17, 0, 0, 0.53304, 0.46696, 0.00, 0.00, -499.99997, 0.00, 0.00, 0.00, 0.00, -0.00008, -499.99997, 0.00, 0.00, -499.99997, 0.00008, 0.00, -20.51304, 20.17751, -10.54817, 1.00, -1.00, 0.00, 0.00, 0.00, -1.19209E-07, -1.00, 0.00, -1.00, 1.78814E-07
1643, 1105, 0.00455, -0.01072, 0.01525, 0.99959, 0.02681, -0.01018, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 18, 17, 4, 0, 0.50681, 0.45824, 0.03495, 0.00, -499.99997, 0.00, 0.00, 0.00, 0.00, -0.00008, -499.99997, 0.00, 0.00, -499.99997, 0.00008, 0.00, -20.51304, 20.17751, -10.54817, 1.00, -1.00, 0.00, 0.00, 0.00, -1.19209E-07, -1.00, 0.00, -1.00, 1.78814E-07
1644, 1104, 0.00455, -0.0092, 0.01526, 0.99959, 0.02681, -0.01018, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 18, 17, 0, 0, 0.53304, 0.46696, 0.00, 0.00, -499.99997, 0.00, 0.00, 0.00, 0.00, -0.00008, -499.99997, 0.00, 0.00, -499.99997, 0.00008, 0.00, -20.51304, 20.17751, -10.54817, 1.00, -1.00, 0.00, 0.00, 0.00, -1.19209E-07, -1.00, 0.00, -1.00, 1.78814E-07
1645, 1103, 0.00457, -0.01056, 0.01386, 0.99959, 0.02681, -0.01018, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 18, 17, 0, 0, 0.80265, 0.19735, 0.00, 0.00, -499.99997, 0.00, 0.00, 0.00, 0.00, -0.00008, -499.99997, 0.00, 0.00, -499.99997, 0.00008, 0.00, -20.51304, 20.17751, -10.54817, 1.00, -1.00, 0.00, 0.00, 0.00, -1.19209E-07, -1.00, 0.00, -1.00, 1.78814E-07
1646, 1106, 0.00449, -0.00914, 0.01375, 0.99959, 0.02681, -0.01018, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 18, 17, 0, 0, 0.91271, 0.08729, 0.00, 0.00, -499.99997, 0.00, 0.00, 0.00, 0.00, -0.00008, -499.99997, 0.00, 0.00, -499.99997, 0.00008, 0.00, -20.51304, 20.17751, -10.54817, 1.00, -1.00, 0.00, 0.00, 0.00, -1.19209E-07, -1.00, 0.00, -1.00, 1.78814E-07
1647, 1107, 0.00455, -0.0092, 0.01526, 0.99252, -0.0147, 0.12118, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 18, 17, 0, 0, 0.53304, 0.46696, 0.00, 0.00, -499.99997, 0.00, 0.00, 0.00, 0.00, -0.00008, -499.99997, 0.00, 0.00, -499.99997, 0.00008, 0.00, -20.51304, 20.17751, -10.54817, 1.00, -1.00, 0.00, 0.00, 0.00, -1.19209E-07, -1.00, 0.00, -1.00, 1.78814E-07
1648, 1108, 0.00419, -0.01075, 0.018, 0.99252, -0.0147, 0.12118, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 4, 5, 18, 17, 0.48464, 0.209, 0.15702, 0.14934, -499.99997, 0.00, 0.00, 0.00, 0.00, -0.00008, -499.99997, 0.00, 0.00, -499.99997, 0.00008, 0.00, -20.51304, 20.17751, -10.54817, 1.00, -1.00, 0.00, 0.00, 0.00, -1.19209E-07, -1.00, 0.00, -1.00, 1.78814E-07
1649, 1109, 0.00455, -0.01072, 0.01525, 0.99252, -0.0147, 0.12118, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 18, 17, 4, 0, 0.50681, 0.45824, 0.03495, 0.00, -499.99997, 0.00, 0.00, 0.00, 0.00, -0.00008, -499.99997, 0.00, 0.00, -499.99997, 0.00008, 0.00, -20.51304, 20.17751, -10.54817, 1.00, -1.00, 0.00, 0.00, 0.00, -1.19209E-07, -1.00, 0.00, -1.00, 1.78814E-07
1650, 1108, 0.00419, -0.01075, 0.018, 0.99252, -0.0147, 0.12118, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 4, 5, 18, 17, 0.48464, 0.209, 0.15702, 0.14934, -499.99997, 0.00, 0.00, 0.00, 0.00, -0.00008, -499.99997, 0.00, 0.00, -499.99997, 0.00008, 0.00, -20.51304, 20.17751, -10.54817, 1.00, -1.00, 0.00, 0.00, 0.00, -1.19209E-07, -1.00, 0.00, -1.00, 1.78814E-07
1651, 1107, 0.00455, -0.0092, 0.01526, 0.99252, -0.0147, 0.12118, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 18, 17, 0, 0, 0.53304, 0.46696, 0.00, 0.00, -499.99997, 0.00, 0.00, 0.00, 0.00, -0.00008, -499.99997, 0.00, 0.00, -499.99997, 0.00008, 0.00, -20.51304, 20.17751, -10.54817, 1.00, -1.00, 0.00, 0.00, 0.00, -1.19209E-07, -1.00, 0.00, -1.00, 1.78814E-07
1652, 1110, 0.00422, -0.00905, 0.01811, 0.99252, -0.0147, 0.12118, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 4, 3, 18, 17, 0.47598, 0.23502, 0.1509, 0.13811, -499.99997, 0.00, 0.00, 0.00, 0.00, -0.00008, -499.99997, 0.00, 0.00, -499.99997, 0.00008, 0.00, -20.51304, 20.17751, -10.54817, 1.00, -1.00, 0.00, 0.00, 0.00, -1.19209E-07, -1.00, 0.00, -1.00, 1.78814E-07
1653, 1111, 0.00314, -0.01263, 0.01423, -0.10854, -0.75335, -0.6486, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 17, 18, 5, 4, 0.53291, 0.26933, 0.10735, 0.09041, -499.99997, 0.00, 0.00, 0.00, 0.00, -0.00008, -499.99997, 0.00, 0.00, -499.99997, 0.00008, 0.00, -20.51304, 20.17751, -10.54817, 1.00, -1.00, 0.00, 0.00, 0.00, -1.19209E-07, -1.00, 0.00, -1.00, 1.78814E-07
1654, 1112, 0.00249, -0.01118, 0.01264, -0.10854, -0.75335, -0.6486, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 18, 17, 19, 5, 0.72478, 0.19775, 0.07145, 0.00602, -499.99997, 0.00, 0.00, 0.00, 0.00, -0.00008, -499.99997, 0.00, 0.00, -499.99997, 0.00008, 0.00, -20.51304, 20.17751, -10.54817, 1.00, -1.00, 0.00, 0.00, 0.00, -1.19209E-07, -1.00, 0.00, -1.00, 1.78814E-07
1655, 1113, 0.00322, -0.01152, 0.01275, -0.10854, -0.75335, -0.6486, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 18, 17, 19, 0, 0.73272, 0.19813, 0.06914, 0.00, -499.99997, 0.00, 0.00, 0.00, 0.00, -0.00008, -499.99997, 0.00, 0.00, -499.99997, 0.00008, 0.00, -20.51304, 20.17751, -10.54817, 1.00, -1.00, 0.00, 0.00, 0.00, -1.19209E-07, -1.00, 0.00, -1.00, 1.78814E-07
1656, 1112, 0.00249, -0.01118, 0.01264, -0.10854, -0.75335, -0.6486, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 18, 17, 19, 5, 0.72478, 0.19775, 0.07145, 0.00602, -499.99997, 0.00, 0.00, 0.00, 0.00, -0.00008, -499.99997, 0.00, 0.00, -499.99997, 0.00008, 0.00, -20.51304, 20.17751, -10.54817, 1.00, -1.00, 0.00, 0.00, 0.00, -1.19209E-07, -1.00, 0.00, -1.00, 1.78814E-07
1657, 1111, 0.00314, -0.01263, 0.01423, -0.10854, -0.75335, -0.6486, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 17, 18, 5, 4, 0.53291, 0.26933, 0.10735, 0.09041, -499.99997, 0.00, 0.00, 0.00, 0.00, -0.00008, -499.99997, 0.00, 0.00, -499.99997, 0.00008, 0.00, -20.51304, 20.17751, -10.54817, 1.00, -1.00, 0.00, 0.00, 0.00, -1.19209E-07, -1.00, 0.00, -1.00, 1.78814E-07
1658, 1114, 0.00216, -0.01259, 0.01418, -0.10854, -0.75335, -0.6486, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 17, 18, 5, 4, 0.60112, 0.17524, 0.13487, 0.08876, -499.99997, 0.00, 0.00, 0.00, 0.00, -0.00008, -499.99997, 0.00, 0.00, -499.99997, 0.00008, 0.00, -20.51304, 20.17751, -10.54817, 1.00, -1.00, 0.00, 0.00, 0.00, -1.19209E-07, -1.00, 0.00, -1.00, 1.78814E-07
1659, 1115, 0.00399, -0.01229, 0.01539, 0.7037, -0.62732, -0.33357, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 17, 18, 5, 4, 0.41019, 0.37752, 0.11796, 0.09434, -499.99997, 0.00, 0.00, 0.00, 0.00, -0.00008, -499.99997, 0.00, 0.00, -499.99997, 0.00008, 0.00, -20.51304, 20.17751, -10.54817, 1.00, -1.00, 0.00, 0.00, 0.00, -1.19209E-07, -1.00, 0.00, -1.00, 1.78814E-07
1660, 1116, 0.00314, -0.01263, 0.01423, 0.7037, -0.62732, -0.33357, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 17, 18, 5, 4, 0.53291, 0.26933, 0.10735, 0.09041, -499.99997, 0.00, 0.00, 0.00, 0.00, -0.00008, -499.99997, 0.00, 0.00, -499.99997, 0.00008, 0.00, -20.51304, 20.17751, -10.54817, 1.00, -1.00, 0.00, 0.00, 0.00, -1.19209E-07, -1.00, 0.00, -1.00, 1.78814E-07
1661, 1117, 0.0041, -0.01163, 0.01396, 0.7037, -0.62732, -0.33357, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 17, 18, 5, 0, 0.53524, 0.45146, 0.0133, 0.00, -499.99997, 0.00, 0.00, 0.00, 0.00, -0.00008, -499.99997, 0.00, 0.00, -499.99997, 0.00008, 0.00, -20.51304, 20.17751, -10.54817, 1.00, -1.00, 0.00, 0.00, 0.00, -1.19209E-07, -1.00, 0.00, -1.00, 1.78814E-07
1662, 1116, 0.00314, -0.01263, 0.01423, 0.7037, -0.62732, -0.33357, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 17, 18, 5, 4, 0.53291, 0.26933, 0.10735, 0.09041, -499.99997, 0.00, 0.00, 0.00, 0.00, -0.00008, -499.99997, 0.00, 0.00, -499.99997, 0.00008, 0.00, -20.51304, 20.17751, -10.54817, 1.00, -1.00, 0.00, 0.00, 0.00, -1.19209E-07, -1.00, 0.00, -1.00, 1.78814E-07
1663, 1115, 0.00399, -0.01229, 0.01539, 0.7037, -0.62732, -0.33357, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 17, 18, 5, 4, 0.41019, 0.37752, 0.11796, 0.09434, -499.99997, 0.00, 0.00, 0.00, 0.00, -0.00008, -499.99997, 0.00, 0.00, -499.99997, 0.00008, 0.00, -20.51304, 20.17751, -10.54817, 1.00, -1.00, 0.00, 0.00, 0.00, -1.19209E-07, -1.00, 0.00, -1.00, 1.78814E-07
1664, 1118, 0.00313, -0.0136, 0.01564, 0.7037, -0.62732, -0.33357, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 17, 4, 5, 18, 0.27998, 0.27882, 0.27027, 0.17094, -499.99997, 0.00, 0.00, 0.00, 0.00, -0.00008, -499.99997, 0.00, 0.00, -499.99997, 0.00008, 0.00, -20.51304, 20.17751, -10.54817, 1.00, -1.00, 0.00, 0.00, 0.00, -1.19209E-07, -1.00, 0.00, -1.00, 1.78814E-07
1665, 1119, 0.00338, -0.00724, 0.0155, 0.60662, 0.79158, -0.0735, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 17, 18, 3, 0, 0.42882, 0.42635, 0.14482, 0.00, -499.99997, 0.00, 0.00, 0.00, 0.00, -0.00008, -499.99997, 0.00, 0.00, -499.99997, 0.00008, 0.00, -20.51304, 20.17751, -10.54817, 1.00, -1.00, 0.00, 0.00, 0.00, -1.19209E-07, -1.00, 0.00, -1.00, 1.78814E-07
1666, 1120, 0.00375, -0.00727, 0.01825, 0.60662, 0.79158, -0.0735, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 3, 4, 18, 17, 0.6162, 0.17374, 0.1074, 0.10266, -499.99997, 0.00, 0.00, 0.00, 0.00, -0.00008, -499.99997, 0.00, 0.00, -499.99997, 0.00008, 0.00, -20.51304, 20.17751, -10.54817, 1.00, -1.00, 0.00, 0.00, 0.00, -1.19209E-07, -1.00, 0.00, -1.00, 1.78814E-07
1667, 1121, 0.00403, -0.00775, 0.01534, 0.60662, 0.79158, -0.0735, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 18, 17, 3, 0, 0.50575, 0.42807, 0.06618, 0.00, -499.99997, 0.00, 0.00, 0.00, 0.00, -0.00008, -499.99997, 0.00, 0.00, -499.99997, 0.00008, 0.00, -20.51304, 20.17751, -10.54817, 1.00, -1.00, 0.00, 0.00, 0.00, -1.19209E-07, -1.00, 0.00, -1.00, 1.78814E-07
1668, 1122, 0.0027, -0.00741, 0.01271, 0.38433, 0.92183, -0.05027, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 18, 17, 19, 3, 0.78515, 0.17096, 0.03991, 0.00397, -499.99997, 0.00, 0.00, 0.00, 0.00, -0.00008, -499.99997, 0.00, 0.00, -499.99997, 0.00008, 0.00, -20.51304, 20.17751, -10.54817, 1.00, -1.00, 0.00, 0.00, 0.00, -1.19209E-07, -1.00, 0.00, -1.00, 1.78814E-07
1669, 1123, 0.00394, -0.00788, 0.01369, 0.38433, 0.92183, -0.05027, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 18, 17, 0, 0, 0.85972, 0.14028, 0.00, 0.00, -499.99997, 0.00, 0.00, 0.00, 0.00, -0.00008, -499.99997, 0.00, 0.00, -499.99997, 0.00008, 0.00, -20.51304, 20.17751, -10.54817, 1.00, -1.00, 0.00, 0.00, 0.00, -1.19209E-07, -1.00, 0.00, -1.00, 1.78814E-07
1670, 1124, 0.00385, -0.00788, 0.01278, 0.38433, 0.92183, -0.05027, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 18, 17, 19, 0, 0.9212, 0.05047, 0.02832, 0.00, -499.99997, 0.00, 0.00, 0.00, 0.00, -0.00008, -499.99997, 0.00, 0.00, -499.99997, 0.00008, 0.00, -20.51304, 20.17751, -10.54817, 1.00, -1.00, 0.00, 0.00, 0.00, -1.19209E-07, -1.00, 0.00, -1.00, 1.78814E-07
